signal_id,source_code,source_type,category_code,product_terms,buying_action,title,description_raw,specs_present,quantity_raw,quantity_status,quantity_source_span,field_warnings,destination_present,buyer_name_raw,buyer_name_source_span,contact_person_raw,entity_resolution_status,contact_person_source_span,buyer_country_raw,buyer_country_source_span,buyer_country_code,buyer_domain,registration_id,public_business_emails,public_business_phones,published_at,published_at_source_span,observed_at,age_days,time_precision,evidence_url,listing_url,evidence_excerpt,snapshot_sha256,data_mode,verification_status,contact_gate,d1_demand_explicitness,d2_entity_authenticity,d3_recency,d4_corroboration,truth_score,truth_level,hard_gate_pass,qualification_status,dedupe_fingerprint,ruleset_version,duplicate_count,duplicate_source_codes
8a8363a1d41048dcee27fb116c9316fa,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Requesting Quotations for Goji Berry Tea,"Requesting Quotations for Goji Berry Tea Kindly provide your latest offer for Goji Berry Tea with product photos, specifications and available payment terms. Food-grade quality, clean packing, recent production date and acceptable shelf ... Tags: Goji Berry Tea | Goji Berry Tea Suppliers | Bulk Goji Berry Tea | Goji Berry Tea Exporters This buyer wants to receive quotations only from Premium Members . Australia Posted on: 10 Aug 2026 Contact Buyer now",True,,MISSING,,,False,,,,UNRESOLVED,,Australia,Australia,AU,,,,,2026-08-10,Posted on: 10 Aug 2026,2026-08-28T07:34:03+00:00,18,DATE,https://importer.tradekey.com/buyoffer/Requesting-Quotations-For-Goji-Berry-Tea-3849489.html,https://www.tradekey.com/tea-buyer/,"Requesting Quotations for Goji Berry Tea Kindly provide your latest offer for Goji Berry Tea with product photos, specifications and available payment terms. Food-grade quality, clean packing, recent production date and acceptable shelf ... Tags: Goji Berry Tea | Goji Berry Tea Suppliers | Bulk Goji Berry Tea | Goji Berry Tea Exporters This buyer wants to receive quotations only from Premium Members . Australia Posted on: 10 Aug 2026 Contact Buyer now",ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,25,5,18,4,52,C,True,NEEDS_VERIFICATION,fe8951a33c30caa820686ed9953bb8ff5b36af17244bdc905948e2213d9039b1,truth-v1.1.0,1,tradekey
cbc2fc41d6eba0ac46f03bf6e4d71db3,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Regular Supply Inquiry for Tea pot,"Regular Supply Inquiry for Tea pot Kindly quote for Tea pot with clear product details, packing information, and available shipment schedule. Our current demand is connected with buyers in Saudi Arabia. Price is important, but cons... Tags: Tea Pot | Tea Pot Supplier | Tea Pot Export This buyer wants to receive quotations only from Premium Members . Saudi Arabia Posted on: 14 Aug 2026 Contact Buyer now",True,,MISSING,,,False,,,,UNRESOLVED,,Saudi Arabia,Saudi Arabia,SA,,,,,2026-08-14,Posted on: 14 Aug 2026,2026-08-28T07:34:03+00:00,14,DATE,https://importer.tradekey.com/buyoffer/Regular-Supply-Inquiry-For-Tea-Pot-3856845.html,https://www.tradekey.com/tea-buyer/,"Regular Supply Inquiry for Tea pot Kindly quote for Tea pot with clear product details, packing information, and available shipment schedule. Our current demand is connected with buyers in Saudi Arabia. Price is important, but cons... Tags: Tea Pot | Tea Pot Supplier | Tea Pot Export This buyer wants to receive quotations only from Premium Members . Saudi Arabia Posted on: 14 Aug 2026 Contact Buyer now",ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,25,5,18,4,52,C,True,NEEDS_VERIFICATION,7ea8a2483859698a4eb5276d10b290ac7f54abc0d5453340035291e41399c507,truth-v1.1.0,1,tradekey
f8fa6d861f368ce9a2fd9ae17bbcc7ee,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Bulk Sourcing Request for tea bag roll film,"Bulk Sourcing Request for tea bag roll film A new sourcing requirement has come up for tea bag roll film, and we are comparing manufacturers who can support regular supply. Please quote with export handling suitable for Ukraine. FOB pricing... Tags: Tea Bag Roll Film | Tea Bag Roll Film Supplier | Tea Bag Roll Film Export This buyer wants to receive quotations only from Premium Members . Ukraine Posted on: 10 Aug 2026 Contact Buyer now",False,,MISSING,,,True,,,,UNRESOLVED,,Ukraine,Ukraine,UA,,,,,2026-08-10,Posted on: 10 Aug 2026,2026-08-28T07:34:03+00:00,18,DATE,https://importer.tradekey.com/buyoffer/Bulk-Sourcing-Request-For-Tea-Bag-Roll-Film-3856835.html,https://www.tradekey.com/tea-buyer/,"Bulk Sourcing Request for tea bag roll film A new sourcing requirement has come up for tea bag roll film, and we are comparing manufacturers who can support regular supply. Please quote with export handling suitable for Ukraine. FOB pricing... Tags: Tea Bag Roll Film | Tea Bag Roll Film Supplier | Tea Bag Roll Film Export This buyer wants to receive quotations only from Premium Members . Ukraine Posted on: 10 Aug 2026 Contact Buyer now",ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,25,5,18,4,52,C,True,NEEDS_VERIFICATION,dd0e2dbd547976826124bbcbc6d2ee7f7252a70b34bb78959d7855a0fb64b79f,truth-v1.1.0,1,tradekey
3f56e097044a2824a8fad0775b31ac10,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,,Wanted : Capsule Coffee Machine,"VERIFIED Aug-25-26 Wanted : Capsule Coffee Machine Buyer From Viet Nam Quantity Required: 1 Forty-Foot Container Payment Terms: T/T Destination: Viet Nam Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Capsule Coffee Machine Specifications : Coffee Machine Different Brands, Different Capacities HS Code: 851671 Quantity Required : 1 Forty-Foot Container Shipping Terms : CIF Destination Port : Viet Nam Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Huy Nguyen Buyer Of Coffee & Tea Makers",True,1 Forty-Foot Container,VALID,Quantity Required: 1 Forty-Foot Container,,True,,,Huy Nguyen,PERSON_ONLY,Contact : Huy Nguyen,Viet Nam,Buyer From Viet Nam,VN,,,,,2026-08-25,VERIFIED Aug-25-26,2026-08-28T07:35:04+00:00,3,DATE,https://www.go4worldbusiness.com/buylead/view/1319058/wanted-:-capsule-coffee-machine.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-25-26 Wanted : Capsule Coffee Machine Buyer From Viet Nam Quantity Required: 1 Forty-Foot Container Payment Terms: T/T Destination: Viet Nam Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Capsule Coffee Machine Specifications : Coffee Machine Different Brands, Different Capacities HS Code: 851671 Quantity Required : 1 Forty-Foot Container Shipping Terms : CIF Destination Port : Viet Nam Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Huy Nguyen Buyer Of Coffee & Tea Makers",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,15,5,25,4,49,C,True,REJECT_NOT_DIRECT_REQUIREMENT,44d4725d090c18dfbe10d01582fe7f0567c82e2c5a4e94c56357b17736b1e6cf,truth-v1.1.0,1,go4worldbusiness
8f571a9fd3c616ff5d951cc2240fa144,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,,Wanted : Coffee Machine,VERIFIED Aug-24-26 Wanted : Coffee Machine Buyer From Hong Kong Quantity Required: 1 Twenty-Foot Container Payment Terms: T/T Destination: Hong Kong Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Coffee Machine Specifications : All Type Of Machine HS Code: 851671 Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Destination Port : Hong Kong Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Hero Buyer Of Coffee & Tea Makers,True,1 Twenty-Foot Container,VALID,Quantity Required: 1 Twenty-Foot Container,,True,,,Hero,PERSON_ONLY,Contact : Hero,Hong Kong,Buyer From Hong Kong,HK,,,,,2026-08-24,VERIFIED Aug-24-26,2026-08-28T07:35:04+00:00,4,DATE,https://www.go4worldbusiness.com/buylead/view/1318766/wanted-:-coffee-machine.html,https://www.go4worldbusiness.com/buyers/tea.html,VERIFIED Aug-24-26 Wanted : Coffee Machine Buyer From Hong Kong Quantity Required: 1 Twenty-Foot Container Payment Terms: T/T Destination: Hong Kong Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Coffee Machine Specifications : All Type Of Machine HS Code: 851671 Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Destination Port : Hong Kong Payment Terms : T/T Looking for suppliers from : Worldwide Contact : Hero Buyer Of Coffee & Tea Makers,8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,15,5,25,4,49,C,True,REJECT_NOT_DIRECT_REQUIREMENT,5aa57bbf2303809b3655a9d3d39cb1e1a39653eb55e336f31b32c53457ecd945,truth-v1.1.0,1,go4worldbusiness
dbc76dbc30ec7803a2cf2b2b02eadefc,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,,"Wanted : Tea Like Masala Tea, Matcha Tea","VERIFIED Aug-27-26 Wanted : Tea Like Masala Tea, Matcha Tea Buyer From United Kingdom Quantity Required: 5 Kilograms Payment Terms: Bank Transfer Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Masala Tea, Matcha Tea Beverage Quantity: 5 Kg Sample Initially LCL Note: Contact Email Only HS Code: 090230, 090220 Quantity Required : 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Arun Bowry Buyer Of Tea | Masala Tea | Matcha Tea",True,5 Kilograms,VALID,Quantity Required: 5 Kilograms,,True,,,Arun Bowry,PERSON_ONLY,Contact : Arun Bowry,United Kingdom,Buyer From United Kingdom,GB,,,,,2026-08-27,VERIFIED Aug-27-26,2026-08-28T07:35:04+00:00,1,DATE,https://www.go4worldbusiness.com/buylead/view/1319785/wanted-:-tea-like-masala-tea-matcha-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Aug-27-26 Wanted : Tea Like Masala Tea, Matcha Tea Buyer From United Kingdom Quantity Required: 5 Kilograms Payment Terms: Bank Transfer Destination: United Kingdom Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Please quote for the following wholesale product requirement - Product Name: Tea Specifications : Type: Masala Tea, Matcha Tea Beverage Quantity: 5 Kg Sample Initially LCL Note: Contact Email Only HS Code: 090230, 090220 Quantity Required : 5 Kilogram/Kilograms(sample) Shipping Terms : CIF Destination Port : United Kingdom Payment Terms : Bank Transfer Looking for suppliers from : Worldwide Contact : Arun Bowry Buyer Of Tea | Masala Tea | Matcha Tea",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,15,5,25,4,49,C,True,REJECT_NOT_DIRECT_REQUIREMENT,40226de2af51194e3e8168eef21b1aec649e9b0b75c852f1621ad1a01ab18130,truth-v1.1.0,1,go4worldbusiness
0bace10b93807557aaf58886504995c0,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,"Wanted : Spices Like Turmeric, Chili And Cumin","VERIFIED Jun-02-26 Wanted : Spices Like Turmeric, Chili And Cumin Buyer From Latvia Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Or T/T Destination: Latvia Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Turmeric, Chili, Cumin, Coriander Material: Dried Spices Uses: Cooking Suppliers & Manufacturers: India Only Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : Latvia Payment Terms : L/C Or T/T Looking for suppliers from : India Contact : Ashish Buyer Of Spices | Cumin Seeds | Coriander Seeds | Red Chilli | Turmeric",False,1 Twenty-Foot Container,VALID,Quantity Required: 1 Twenty-Foot Container,,True,,,Ashish,PERSON_ONLY,Contact : Ashish,Latvia,Buyer From Latvia,LV,,,,,2026-06-02,VERIFIED Jun-02-26,2026-08-28T07:35:01+00:00,87,DATE,https://www.go4worldbusiness.com/buylead/view/1302224/wanted-:-spices-like-turmeric-chili-and-cumin.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Jun-02-26 Wanted : Spices Like Turmeric, Chili And Cumin Buyer From Latvia Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Or T/T Destination: Latvia Looking for suppliers from: India Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Turmeric, Chili, Cumin, Coriander Material: Dried Spices Uses: Cooking Suppliers & Manufacturers: India Only Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : Latvia Payment Terms : L/C Or T/T Looking for suppliers from : India Contact : Ashish Buyer Of Spices | Cumin Seeds | Coriander Seeds | Red Chilli | Turmeric",7f5c2b04c97cb4427b2ad13425d56fee5f2f0172e1034c7b6114babaf342f8ad,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,5,8,4,47,C,True,NEEDS_VERIFICATION,92427946674c23a707d914a80465a67fa21613f13c68154e264c3fc6c93f0bd1,truth-v1.1.0,1,go4worldbusiness
3d7307ec3ba56bca21dbce2fe22c8cff,go4worldbusiness,B2B_MARKETPLACE_RFQ,CHILI,CHILI,RFQ_OR_BUY_OFFER,"Wanted : Spices Like Turmeric, Chili","VERIFIED Jun-24-26 Wanted : Spices Like Turmeric, Chili Buyer From New Zealand Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Or T/T Destination: New Zealand Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Whole, Ground (like Turmeric, Chili) Material: Dried Spices Uses: Cooking Note: Contact By Email Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : New Zealand Payment Terms : L/C Or T/T Looking for suppliers from : Worldwide Contact : Virendra Jani Buyer Of Spices | Turmeric | Red Chilli (Whole) | Dry Red Chilli | Whole Turmeric Fingers",False,1 Twenty-Foot Container,VALID,Quantity Required: 1 Twenty-Foot Container,,True,,,Virendra Jani,PERSON_ONLY,Contact : Virendra Jani,New Zealand,Buyer From New Zealand,NZ,,,,,2026-06-24,VERIFIED Jun-24-26,2026-08-28T07:35:01+00:00,65,DATE,https://www.go4worldbusiness.com/buylead/view/1306679/wanted-:-spices-like-turmeric-chili.html,https://www.go4worldbusiness.com/buyers/chili.html,"VERIFIED Jun-24-26 Wanted : Spices Like Turmeric, Chili Buyer From New Zealand Quantity Required: 1 Twenty-Foot Container Payment Terms: L/C Or T/T Destination: New Zealand Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description The buyer would like to receive quotations for - Product Name: Spices Specifications : Type: Whole, Ground (like Turmeric, Chili) Material: Dried Spices Uses: Cooking Note: Contact By Email Quantity Required : 1 Twenty-Foot Container Shipping Terms : FOB Or CIF Destination Port : New Zealand Payment Terms : L/C Or T/T Looking for suppliers from : Worldwide Contact : Virendra Jani Buyer Of Spices | Turmeric | Red Chilli (Whole) | Dry Red Chilli | Whole Turmeric Fingers",7f5c2b04c97cb4427b2ad13425d56fee5f2f0172e1034c7b6114babaf342f8ad,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,5,8,4,47,C,True,NEEDS_VERIFICATION,153f47d716db7d0456f5206e67277e459a4781699c7708543341b8b95aa3a0fd,truth-v1.1.0,1,go4worldbusiness
4892fac7ba5ff9d479b1eb82726062c0,go4worldbusiness,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Wanted : Green Tea,"VERIFIED Jun-23-26 Wanted : Green Tea Buyer From Philippines Quantity Required: 10,000 Boxes Payment Terms: LC Destination: Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Green Tea Specifications: Hot Tea (Loose Leaf + Tea Bags) Category: Green Tea Quantity: 10000 Box/Boxes Initially Details: Looking for custom manufacturer who can formulate us our preferred tea. Quantity Required : 10000 Box/Boxes Shipping Terms : CIF Destination Port : Philippines Payment Terms : LC Looking for suppliers from : Worldwide Contact : Jeru Bayron Buyer Of Green Tea",False,"10,000 Boxes",VALID,"Quantity Required: 10,000 Boxes",,True,,,Jeru Bayron,PERSON_ONLY,Contact : Jeru Bayron,Philippines,Buyer From Philippines,PH,,,,,2026-06-23,VERIFIED Jun-23-26,2026-08-28T07:35:04+00:00,66,DATE,https://www.go4worldbusiness.com/buylead/view/1306413/wanted-:-green-tea.html,https://www.go4worldbusiness.com/buyers/tea.html,"VERIFIED Jun-23-26 Wanted : Green Tea Buyer From Philippines Quantity Required: 10,000 Boxes Payment Terms: LC Destination: Philippines Looking for suppliers from: Worldwide Inquire Now Add to Favorites Product Description Buyer is interested to receive quotations for the following RFQ - Product Name: Green Tea Specifications: Hot Tea (Loose Leaf + Tea Bags) Category: Green Tea Quantity: 10000 Box/Boxes Initially Details: Looking for custom manufacturer who can formulate us our preferred tea. Quantity Required : 10000 Box/Boxes Shipping Terms : CIF Destination Port : Philippines Payment Terms : LC Looking for suppliers from : Worldwide Contact : Jeru Bayron Buyer Of Green Tea",8cf8c1e57a21564b99ebfaaa9d599cb004ad5a6f7933aefd90ebb87b8ab580e5,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,5,8,4,47,C,True,NEEDS_VERIFICATION,80cb635abf78e89c18ab3b94d30f46028f970c75cf005be4e3cfcccbbb3d1f51,truth-v1.1.0,1,go4worldbusiness
2a6d2ab05e49d3625a2d3bdabbfec98b,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Monthly Supply Requirement for Tea,"Monthly Supply Requirement for Tea Please send a commercial offer for Tea with clear specification, export packing details, shelf life, and pictures of current stock. We prefer suppliers who can arrange palletized packing, inspectio... Tags: Spices | Tea Exporter | Wholesale Tea | Tea Import | Tea Price | Tea Packaging | Food Grade Tea | Tea Distributor | Tea Shipment This buyer wants to receive quotations only from Premium Members . Saudi Arabia Posted on: 22 Jul 2026 Contact Buyer now",True,Monthly,VALID,,,False,,,,UNRESOLVED,,Saudi Arabia,Saudi Arabia,SA,,,,,2026-07-22,Posted on: 22 Jul 2026,2026-08-28T07:34:03+00:00,37,DATE,https://importer.tradekey.com/buyoffer/Monthly-Supply-Requirement-For-Tea-3831847.html,https://www.tradekey.com/tea-buyer/,"Monthly Supply Requirement for Tea Please send a commercial offer for Tea with clear specification, export packing details, shelf life, and pictures of current stock. We prefer suppliers who can arrange palletized packing, inspectio... Tags: Spices | Tea Exporter | Wholesale Tea | Tea Import | Tea Price | Tea Packaging | Food Grade Tea | Tea Distributor | Tea Shipment This buyer wants to receive quotations only from Premium Members . Saudi Arabia Posted on: 22 Jul 2026 Contact Buyer now",ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,30,5,8,4,47,C,True,NEEDS_VERIFICATION,7038f59c16e4287c876c45a57bb93ece887d55d6f5ee7463239ec667dd3737b6,truth-v1.1.0,1,tradekey
493ce49b21686e115582b12bfa4c7587,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Bulk Sourcing Request for Tea Leaf Wraps,"Bulk Sourcing Request for Tea Leaf Wraps We are evaluating new sources for Tea Leaf Wraps as part of our supplier expansion plan. Our current demand is connected with buyers in USA. Price is important, but consistency and timely dispatch... Tags: Tea Leaf Wraps | Tea Leaf Wraps Supplier | Tea Leaf Wraps Export This buyer wants to receive quotations only from Premium Members . USA Posted on: 11 Aug 2026 Contact Buyer now",False,,MISSING,,,False,,,,UNRESOLVED,,USA,USA,US,,,,,2026-08-11,Posted on: 11 Aug 2026,2026-08-28T07:34:03+00:00,17,DATE,https://importer.tradekey.com/buyoffer/Bulk-Sourcing-Request-For-Tea-Leaf-Wraps-3856843.html,https://www.tradekey.com/tea-buyer/,"Bulk Sourcing Request for Tea Leaf Wraps We are evaluating new sources for Tea Leaf Wraps as part of our supplier expansion plan. Our current demand is connected with buyers in USA. Price is important, but consistency and timely dispatch... Tags: Tea Leaf Wraps | Tea Leaf Wraps Supplier | Tea Leaf Wraps Export This buyer wants to receive quotations only from Premium Members . USA Posted on: 11 Aug 2026 Contact Buyer now",ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,5,18,4,47,C,True,NEEDS_VERIFICATION,bc142322ec5b594e670c9452e5c33955a6e9cfed27747f0e1cd15f85d5e17d50,truth-v1.1.0,1,tradekey
68efd14573ce6f0dcbf8914ec89b28e0,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,100 % Premium Qualty Green Tea,100 % Premium Qualty Green Tea We are in need of **0 % premium qualty green tea from good seller. Product Informatiom **0 % Premium Qualty Green Tea with smooth and great taste. Feel free to contact us for more d... Tags: Tea Benin Posted on: 05 Aug 2026 Contact Buyer now,False,,MISSING,,,False,,,,UNRESOLVED,,Benin,Benin,BJ,,,,,2026-08-05,Posted on: 05 Aug 2026,2026-08-28T07:34:03+00:00,23,DATE,https://importer.tradekey.com/buyoffer/100-Premium-Qualty-Green-Tea-3862877.html,https://www.tradekey.com/tea-buyer/,100 % Premium Qualty Green Tea We are in need of **0 % premium qualty green tea from good seller. Product Informatiom **0 % Premium Qualty Green Tea with smooth and great taste. Feel free to contact us for more d... Tags: Tea Benin Posted on: 05 Aug 2026 Contact Buyer now,ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,5,18,4,47,C,True,NEEDS_VERIFICATION,a0a591c42e1755bb6a6f7adf4fdf3c0d327b4d1c5a5def0a451ab7b49f2d70b7,truth-v1.1.0,1,tradekey
6955185113dc7a5e1957b1cef0b0c980,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Regular Supply Inquiry for Tea and tea related items,Regular Supply Inquiry for Tea and tea related items We are currently reviewing suppliers for Tea and tea related items and would like to receive serious quotations. Please quote with export handling suitable for Netherlands. Quotations should inclu... Tags: Tea And Tea Related Items | Tea And Tea Related Items Supplier | Tea And Tea Related Items Export This buyer wants to receive quotations only from Premium Members . Netherlands Posted on: 17 Aug 2026 Contact Buyer now,False,,MISSING,,,False,,,,UNRESOLVED,,Netherlands,Netherlands,NL,,,,,2026-08-17,Posted on: 17 Aug 2026,2026-08-28T07:34:03+00:00,11,DATE,https://importer.tradekey.com/buyoffer/Regular-Supply-Inquiry-For-Tea-And-Tea-Related-Items-3856829.html,https://www.tradekey.com/tea-buyer/,Regular Supply Inquiry for Tea and tea related items We are currently reviewing suppliers for Tea and tea related items and would like to receive serious quotations. Please quote with export handling suitable for Netherlands. Quotations should inclu... Tags: Tea And Tea Related Items | Tea And Tea Related Items Supplier | Tea And Tea Related Items Export This buyer wants to receive quotations only from Premium Members . Netherlands Posted on: 17 Aug 2026 Contact Buyer now,ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,5,18,4,47,C,True,NEEDS_VERIFICATION,d25459adbf92e2d93587358cff2dc58eba5493bfc0a4e7753a29555619b121a0,truth-v1.1.0,1,tradekey
752caadfd1fe483089e0d775f36bd9d8,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Heathscooneydoo,Heathscooneydoo I need dzl scoobbveyy sbax and spice and mix and tea and *0 *5 and spice mix weed dragons Stevie. Money issues and hot dogs for belts ville no dabonnah allowed no hot now eat ass n scrumptious Tags: What USA Posted on: 06 Aug 2026 Contact Buyer now,False,,MISSING,,,False,,,,UNRESOLVED,,USA,USA,US,,,,,2026-08-06,Posted on: 06 Aug 2026,2026-08-28T07:34:03+00:00,22,DATE,https://importer.tradekey.com/buyoffer/Heathscooneydoo-3868375.html,https://www.tradekey.com/tea-buyer/,Heathscooneydoo I need dzl scoobbveyy sbax and spice and mix and tea and *0 *5 and spice mix weed dragons Stevie. Money issues and hot dogs for belts ville no dabonnah allowed no hot now eat ass n scrumptious Tags: What USA Posted on: 06 Aug 2026 Contact Buyer now,ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,5,18,4,47,C,True,NEEDS_VERIFICATION,1c36b36a83a380fa555176249e30d4fdd14d7074b61368b93f9a99d5e723ab18,truth-v1.1.0,1,tradekey
7c9a1b40bcf490b51d942efcfbe39d1f,tradekey,B2B_MARKETPLACE_RFQ,TEA,TEA,RFQ_OR_BUY_OFFER,Long-Term Supply Inquiry for BAGS,Long-Term Supply Inquiry for BAGS Kindly share your best offer for BAGS. We prefer suppliers who can support regular shipments and provide clear documentation with the offer. individually wrapped or bulk-packed tea bags can be cons... Tags: Bags | Other Bags | Bags Supplier This buyer wants to receive quotations only from Premium Members . Kenya Posted on: 14 Aug 2026 Contact Buyer now,False,,MISSING,,,False,,,,UNRESOLVED,,Kenya,Kenya,KE,,,,,2026-08-14,Posted on: 14 Aug 2026,2026-08-28T07:34:03+00:00,14,DATE,https://importer.tradekey.com/buyoffer/Long-Term-Supply-Inquiry-For-BAGS-3858703.html,https://www.tradekey.com/tea-buyer/,Long-Term Supply Inquiry for BAGS Kindly share your best offer for BAGS. We prefer suppliers who can support regular shipments and provide clear documentation with the offer. individually wrapped or bulk-packed tea bags can be cons... Tags: Bags | Other Bags | Bags Supplier This buyer wants to receive quotations only from Premium Members . Kenya Posted on: 14 Aug 2026 Contact Buyer now,ea0b1f3f60fff12f082d72611c741918fc9ea0b7c6330ffd330844c8d6d29071,LIVE,UNVERIFIED_MARKETPLACE_POST,platform_login_or_membership,20,5,18,4,47,C,True,NEEDS_VERIFICATION,b714c3216a6c2e46acc177c8dcd775fc97c6b62a64af71ffc14909732c5f2653,truth-v1.1.0,1,tradekey
